CustomerID,Frequency,Monetary,TotalQuantity,FirstPurchase,LastPurchase,Recency,TenureDays,Cluster,Segment
17514,1,208.65,135,2011-08-03 15:45:00,2011-08-03 15:45:00,128,0,1,At Risk / Lapsed
17515,4,639.02,243,2011-01-25 14:33:00,2011-11-08 14:04:00,31,286,2,Loyal Mid-Value
17516,5,764.88,414,2011-02-27 12:41:00,2011-11-24 16:51:00,15,270,2,Loyal Mid-Value
17517,1,153.94,102,2011-02-04 11:48:00,2011-02-04 11:48:00,309,0,1,At Risk / Lapsed
17519,6,1844.02,1236,2010-12-06 15:18:00,2011-11-22 16:43:00,17,351,2,Loyal Mid-Value
17520,1,546.81,365,2011-10-17 12:04:00,2011-10-17 12:04:00,54,0,1,At Risk / Lapsed
17521,3,723.21,519,2011-05-24 15:14:00,2011-11-10 11:22:00,30,169,2,Loyal Mid-Value
17522,5,1066.15,1022,2011-05-05 16:31:00,2011-12-08 12:31:00,2,216,0,Champions
17523,4,652.74,872,2011-11-20 13:40:00,2011-11-28 13:20:00,11,7,3,New / Low Engagement
17524,1,145.0,90,2010-12-13 14:32:00,2010-12-13 14:32:00,361,0,1,At Risk / Lapsed
17525,1,422.7,82,2010-12-15 12:05:00,2010-12-15 12:05:00,360,0,1,At Risk / Lapsed
17526,4,1195.8999999999999,310,2010-12-09 12:20:00,2011-12-05 11:05:00,5,360,3,New / Low Engagement
17527,4,939.37,488,2011-05-05 13:43:00,2011-10-17 12:32:00,54,164,2,Loyal Mid-Value
17528,8,3628.5,2138,2011-09-29 13:04:00,2011-12-08 13:27:00,1,70,0,Champions
17530,10,2362.53,1511,2010-12-09 20:01:00,2011-12-08 18:42:00,1,363,0,Champions
17531,1,296.7,136,2011-06-02 19:17:00,2011-06-02 19:17:00,190,0,1,At Risk / Lapsed
17534,1,223.36,103,2011-10-17 12:47:00,2011-10-17 12:47:00,54,0,1,At Risk / Lapsed
17535,1,164.4,136,2011-03-04 15:20:00,2011-03-04 15:20:00,280,0,1,At Risk / Lapsed
17536,1,76.5,6,2011-06-15 13:23:00,2011-06-15 13:23:00,177,0,1,At Risk / Lapsed
17537,2,887.6700000000001,699,2011-02-09 13:37:00,2011-11-10 10:56:00,30,273,3,New / Low Engagement
17538,1,98.42,134,2011-11-14 12:12:00,2011-11-14 12:12:00,26,0,3,New / Low Engagement
17540,2,578.9,194,2011-01-27 14:35:00,2011-11-15 11:56:00,25,291,3,New / Low Engagement
17542,1,170.75,134,2011-03-15 11:45:00,2011-03-15 11:45:00,270,0,1,At Risk / Lapsed
17545,3,642.32,337,2011-10-27 13:48:00,2011-10-27 14:04:00,43,0,2,Loyal Mid-Value
17548,1,103.3,58,2011-04-20 12:01:00,2011-04-20 12:01:00,234,0,1,At Risk / Lapsed
17549,2,148.86,210,2011-10-19 10:05:00,2011-11-16 09:59:00,24,27,3,New / Low Engagement
17550,3,267.16,86,2011-04-10 15:19:00,2011-05-26 14:09:00,197,45,1,At Risk / Lapsed
17551,1,290.34000000000003,142,2010-12-15 14:12:00,2010-12-15 14:12:00,359,0,1,At Risk / Lapsed
17552,4,930.41,719,2010-12-02 18:45:00,2011-10-10 17:00:00,60,311,2,Loyal Mid-Value
17553,1,1487.6,1048,2011-08-02 10:00:00,2011-08-02 10:00:00,130,0,1,At Risk / Lapsed
17554,5,1952.45,1763,2011-07-14 20:01:00,2011-12-08 14:15:00,1,146,0,Champions
17555,2,480.31,348,2011-01-09 12:31:00,2011-11-20 12:22:00,20,314,3,New / Low Engagement
17556,1,157.9,101,2011-05-18 10:48:00,2011-05-18 10:48:00,206,0,1,At Risk / Lapsed
17557,3,541.46,306,2011-09-19 14:23:00,2011-11-25 12:57:00,14,66,3,New / Low Engagement
17560,4,854.95,635,2011-02-02 11:14:00,2011-09-06 09:18:00,95,215,2,Loyal Mid-Value
17561,1,165.12,144,2011-11-20 12:53:00,2011-11-20 12:53:00,19,0,3,New / Low Engagement
17562,7,1122.38,817,2011-06-19 13:06:00,2011-11-25 14:21:00,14,159,2,Loyal Mid-Value
17564,3,454.01,146,2011-09-20 14:00:00,2011-11-15 13:27:00,24,55,3,New / Low Engagement
17566,2,869.77,497,2011-11-14 13:42:00,2011-12-01 19:54:00,8,17,3,New / Low Engagement
17567,8,4331.48,2632,2010-12-02 15:18:00,2011-12-02 15:48:00,7,365,0,Champions
17569,1,344.14,159,2011-01-11 14:15:00,2011-01-11 14:15:00,332,0,1,At Risk / Lapsed
17571,4,1424.42,875,2011-02-14 15:15:00,2011-10-20 15:57:00,50,248,2,Loyal Mid-Value
17572,4,226.75000000000003,95,2010-12-01 12:51:00,2011-09-29 17:53:00,71,302,1,At Risk / Lapsed
17573,3,380.6,308,2011-09-07 10:36:00,2011-11-10 13:01:00,29,64,3,New / Low Engagement
17574,1,185.65,77,2011-04-11 09:47:00,2011-04-11 09:47:00,243,0,1,At Risk / Lapsed
17576,19,3564.83,1967,2010-12-09 16:57:00,2011-12-01 17:56:00,8,357,0,Champions
17578,1,143.46,138,2011-05-05 18:38:00,2011-05-05 18:38:00,218,0,1,At Risk / Lapsed
17579,3,448.90000000000003,258,2011-06-13 14:12:00,2011-12-05 12:28:00,5,174,3,New / Low Engagement
17580,3,212.77,87,2010-12-16 15:27:00,2011-04-01 12:41:00,253,105,1,At Risk / Lapsed
17581,25,11025.24,5915,2010-12-02 14:47:00,2011-12-09 12:21:00,1,371,0,Champions
17582,1,175.27,123,2011-04-17 13:18:00,2011-04-17 13:18:00,236,0,1,At Risk / Lapsed
17584,2,1242.3,458,2011-08-04 14:12:00,2011-12-02 17:12:00,7,120,3,New / Low Engagement
17585,4,1116.68,1650,2011-01-05 15:09:00,2011-08-22 13:30:00,109,228,2,Loyal Mid-Value
17588,3,1240.2,676,2011-04-21 10:31:00,2011-08-31 13:37:00,100,132,2,Loyal Mid-Value
17589,4,2402.92,1630,2011-04-13 13:47:00,2011-10-10 16:58:00,60,180,2,Loyal Mid-Value
17590,3,1466.77,821,2011-10-30 14:05:00,2011-12-07 12:55:00,2,37,3,New / Low Engagement
17591,7,2203.67,1000,2010-12-07 15:39:00,2011-09-27 13:42:00,73,293,2,Loyal Mid-Value
17593,5,3923.86,3089,2010-12-22 10:29:00,2011-12-06 10:30:00,4,349,0,Champions
17594,2,993.18,550,2011-03-30 10:32:00,2011-09-15 16:34:00,85,169,2,Loyal Mid-Value
17595,2,386.69,228,2011-11-02 16:19:00,2011-11-27 16:08:00,12,24,3,New / Low Engagement
17596,7,2806.69,4376,2010-12-06 12:34:00,2011-11-16 14:11:00,23,345,0,Champions
17597,1,2044.3700000000001,1176,2011-05-10 11:54:00,2011-05-10 11:54:00,214,0,1,At Risk / Lapsed
17600,1,161.67000000000002,144,2011-11-22 09:43:00,2011-11-22 09:43:00,18,0,3,New / Low Engagement
17601,1,116.00999999999999,103,2011-04-14 18:02:00,2011-04-14 18:02:00,239,0,1,At Risk / Lapsed
17602,6,5054.42,4116,2011-01-19 16:18:00,2011-12-07 13:53:00,2,321,0,Champions
17603,1,394.72,74,2011-09-22 14:18:00,2011-09-22 14:18:00,78,0,1,At Risk / Lapsed
17604,2,309.36,169,2011-01-31 15:09:00,2011-05-06 13:43:00,217,94,1,At Risk / Lapsed
17608,2,191.99,229,2011-11-06 13:00:00,2011-11-06 13:06:00,33,0,3,New / Low Engagement
17609,5,1098.28,692,2011-01-16 16:23:00,2011-10-30 12:28:00,41,286,2,Loyal Mid-Value
17611,15,3961.12,2550,2010-12-13 13:52:00,2011-12-02 13:29:00,7,353,0,Champions
17612,6,2048.45,1808,2011-02-15 10:40:00,2011-10-17 14:59:00,53,244,2,Loyal Mid-Value
17613,14,4544.55,2490,2011-02-07 11:20:00,2011-11-17 10:51:00,23,282,0,Champions
17614,1,386.32,235,2011-10-13 16:01:00,2011-10-13 16:01:00,57,0,1,At Risk / Lapsed
17615,3,329.6,140,2011-05-01 15:33:00,2011-08-01 14:06:00,130,91,1,At Risk / Lapsed
17616,3,571.1999999999999,224,2010-12-07 10:04:00,2011-06-19 10:11:00,174,194,1,At Risk / Lapsed
17618,3,930.28,319,2010-12-12 16:05:00,2011-12-04 11:50:00,6,356,3,New / Low Engagement
17619,1,214.37,124,2011-01-31 14:18:00,2011-01-31 14:18:00,312,0,1,At Risk / Lapsed
17620,1,81.44,60,2011-10-11 12:08:00,2011-10-11 12:08:00,60,0,1,At Risk / Lapsed
17621,3,1379.9,514,2010-12-20 13:31:00,2011-11-18 17:11:00,21,333,2,Loyal Mid-Value
17623,1,527.05,265,2011-11-07 11:32:00,2011-11-07 11:32:00,33,0,3,New / Low Engagement
17624,2,843.48,554,2011-05-05 17:59:00,2011-11-25 10:52:00,15,203,3,New / Low Engagement
17625,4,2020.4,1180,2011-03-27 12:21:00,2011-11-21 13:36:00,18,239,2,Loyal Mid-Value
17628,1,75.75,79,2011-09-19 15:21:00,2011-09-19 15:21:00,81,0,1,At Risk / Lapsed
17629,8,1814.1200000000001,1629,2010-12-15 09:58:00,2011-12-04 10:56:00,6,354,0,Champions
17630,2,503.6,158,2011-04-21 14:03:00,2011-06-23 11:58:00,170,62,1,At Risk / Lapsed
17631,3,528.33,334,2011-04-21 13:22:00,2011-12-08 09:47:00,2,230,3,New / Low Engagement
17633,4,1324.8400000000001,644,2011-08-11 15:43:00,2011-11-08 13:25:00,31,88,2,Loyal Mid-Value
17634,9,2358.59,838,2011-01-06 12:45:00,2011-11-03 13:09:00,36,301,2,Loyal Mid-Value
17636,1,285.56,182,2011-11-20 14:40:00,2011-11-20 14:40:00,19,0,3,New / Low Engagement
17637,2,547.0600000000001,280,2011-08-16 13:25:00,2011-11-08 12:51:00,31,83,3,New / Low Engagement
17639,1,108.5,49,2011-03-08 15:22:00,2011-03-08 15:22:00,276,0,1,At Risk / Lapsed
17640,1,621.66,250,2011-09-14 09:13:00,2011-09-14 09:13:00,87,0,1,At Risk / Lapsed
17642,2,712.29,474,2011-06-16 12:55:00,2011-08-12 09:11:00,120,56,1,At Risk / Lapsed
17643,1,101.55,71,2010-12-01 14:38:00,2010-12-01 14:38:00,373,0,1,At Risk / Lapsed
17644,11,2895.64,1793,2011-03-24 09:44:00,2011-12-08 13:43:00,1,259,0,Champions
17646,3,1008.39,323,2010-12-09 14:28:00,2011-05-04 13:17:00,219,145,2,Loyal Mid-Value
17647,1,133.06,30,2011-10-05 15:38:00,2011-10-05 15:38:00,65,0,1,At Risk / Lapsed
17648,4,1797.5,487,2011-04-04 10:29:00,2011-10-10 09:41:00,61,188,2,Loyal Mid-Value
17649,1,868.49,399,2011-07-24 15:53:00,2011-07-24 15:53:00,138,0,1,At Risk / Lapsed
17650,1,166.07999999999998,150,2011-11-18 14:52:00,2011-11-18 14:52:00,21,0,3,New / Low Engagement
17651,10,3945.0,3112,2011-06-15 15:57:00,2011-11-28 10:29:00,12,165,0,Champions
17652,12,4867.72,2509,2011-03-03 14:05:00,2011-11-14 12:55:00,25,255,0,Champions
17653,4,1207.56,1409,2011-08-11 15:24:00,2011-11-03 12:46:00,37,83,2,Loyal Mid-Value
17654,1,117.55,41,2011-03-07 13:17:00,2011-03-07 13:17:00,277,0,1,At Risk / Lapsed
17655,7,2638.94,1116,2010-12-08 16:45:00,2011-11-29 11:34:00,11,355,0,Champions
17656,5,1674.69,1399,2011-08-03 10:45:00,2011-09-27 13:04:00,73,55,2,Loyal Mid-Value
17658,2,595.42,616,2011-05-12 15:23:00,2011-11-14 12:07:00,26,185,3,New / Low Engagement
17659,12,2999.46,1525,2010-12-02 16:46:00,2011-11-22 13:29:00,17,354,0,Champions
17660,1,178.75,121,2011-07-21 13:37:00,2011-07-21 13:37:00,141,0,1,At Risk / Lapsed
17663,7,1802.91,797,2011-02-25 14:11:00,2011-11-14 08:56:00,26,261,2,Loyal Mid-Value
17664,2,604.64,604,2011-05-11 14:17:00,2011-11-21 11:29:00,19,193,3,New / Low Engagement
17666,2,728.16,596,2011-10-05 11:06:00,2011-12-06 09:06:00,4,61,3,New / Low Engagement
17667,5,2055.51,1033,2011-02-14 09:24:00,2011-10-04 14:32:00,66,232,2,Loyal Mid-Value
17668,2,347.75,93,2011-11-01 14:45:00,2011-12-08 13:25:00,1,36,3,New / Low Engagement
17669,7,3406.7200000000003,1916,2011-04-04 10:11:00,2011-10-28 08:53:00,43,206,2,Loyal Mid-Value
17670,1,205.7,110,2011-04-26 09:12:00,2011-04-26 09:12:00,228,0,1,At Risk / Lapsed
17671,4,1572.71,772,2010-12-09 14:27:00,2011-11-24 12:21:00,16,349,2,Loyal Mid-Value
17672,2,3178.17,1690,2011-02-03 13:29:00,2011-10-20 14:18:00,50,259,2,Loyal Mid-Value
17673,6,1594.97,1462,2011-01-23 15:16:00,2011-12-08 12:50:00,2,318,0,Champions
17674,2,551.04,672,2010-12-06 10:20:00,2011-09-26 13:35:00,74,294,1,At Risk / Lapsed
17675,31,20374.28,8360,2010-12-07 13:22:00,2011-12-08 18:03:00,1,366,0,Champions
17676,6,1371.18,922,2010-12-08 13:49:00,2011-12-05 15:16:00,4,362,0,Champions
17677,30,16345.38,9772,2010-12-06 08:42:00,2011-12-08 09:56:00,2,367,0,Champions
17678,1,298.11,207,2011-03-21 11:52:00,2011-03-21 11:52:00,264,0,1,At Risk / Lapsed
17679,2,1992.1100000000001,729,2011-09-15 10:35:00,2011-10-18 07:43:00,53,32,2,Loyal Mid-Value
17680,1,184.4,96,2011-11-16 12:42:00,2011-11-16 12:42:00,24,0,3,New / Low Engagement
17682,6,2474.33,1367,2010-12-06 13:35:00,2011-11-29 15:59:00,10,358,0,Champions
17684,1,239.41,145,2011-10-27 11:10:00,2011-10-27 11:10:00,44,0,1,At Risk / Lapsed
17685,7,3155.83,1907,2010-12-02 14:42:00,2011-11-23 11:36:00,17,355,0,Champions
17686,7,5739.46,2478,2011-02-10 10:18:00,2011-12-02 15:39:00,7,295,0,Champions
17690,15,4726.8,1769,2010-12-01 16:15:00,2011-11-09 15:17:00,30,342,0,Champions
17691,2,290.40000000000003,134,2010-12-06 11:10:00,2010-12-16 17:20:00,358,10,1,At Risk / Lapsed
17692,4,725.58,624,2010-12-15 13:37:00,2011-08-04 14:01:00,127,232,2,Loyal Mid-Value
17693,1,200.47,231,2011-07-25 15:48:00,2011-07-25 15:48:00,137,0,1,At Risk / Lapsed
17694,1,283.12,184,2011-07-21 12:00:00,2011-07-21 12:00:00,142,0,1,At Risk / Lapsed
17695,2,765.34,779,2011-06-21 12:35:00,2011-07-31 10:40:00,132,39,1,At Risk / Lapsed
17696,8,2285.71,1756,2010-12-10 09:51:00,2011-11-01 13:43:00,38,326,2,Loyal Mid-Value
17697,1,338.95000000000005,93,2011-04-17 15:40:00,2011-04-17 15:40:00,236,0,1,At Risk / Lapsed
17698,1,154.95,93,2011-03-24 11:34:00,2011-03-24 11:34:00,261,0,1,At Risk / Lapsed
17700,4,2534.64,1266,2011-03-03 16:34:00,2011-11-23 11:51:00,17,264,2,Loyal Mid-Value
17701,1,417.95,109,2011-04-01 12:25:00,2011-04-01 12:25:00,253,0,1,At Risk / Lapsed
17702,4,1824.3700000000001,1353,2011-05-17 16:23:00,2011-11-09 16:03:00,30,175,2,Loyal Mid-Value
17703,3,798.74,590,2011-07-24 13:30:00,2011-11-04 15:51:00,35,103,2,Loyal Mid-Value
17704,2,885.19,343,2011-04-14 09:28:00,2011-06-24 09:40:00,169,71,1,At Risk / Lapsed
17705,9,1823.52,963,2011-02-11 10:57:00,2011-12-06 13:45:00,3,298,0,Champions
17706,17,10504.49,3899,2010-12-08 11:02:00,2011-12-05 13:34:00,4,362,0,Champions
17707,2,152.4,144,2011-01-07 13:30:00,2011-06-07 15:03:00,185,151,1,At Risk / Lapsed
17708,2,263.33,90,2011-01-19 10:09:00,2011-06-05 10:12:00,188,137,1,At Risk / Lapsed
17709,1,137.45,17,2011-06-23 11:55:00,2011-06-23 11:55:00,170,0,1,At Risk / Lapsed
17711,2,385.1,246,2011-02-23 11:32:00,2011-11-29 11:40:00,11,279,3,New / Low Engagement
17712,1,522.91,215,2011-10-26 12:28:00,2011-10-26 12:28:00,45,0,3,New / Low Engagement
17714,1,153.0,92,2011-01-23 10:32:00,2011-01-23 10:32:00,321,0,1,At Risk / Lapsed
17715,1,326.4,384,2011-05-23 12:32:00,2011-05-23 12:32:00,201,0,1,At Risk / Lapsed
17716,11,5655.99,3072,2011-03-17 10:38:00,2011-11-17 12:00:00,23,245,0,Champions
17718,1,139.35,83,2011-04-21 13:39:00,2011-04-21 13:39:00,232,0,1,At Risk / Lapsed
17719,15,5396.04,2466,2011-03-29 11:29:00,2011-11-02 10:36:00,38,217,0,Champions
17720,4,1195.94,576,2010-12-07 10:43:00,2011-11-13 15:04:00,26,341,2,Loyal Mid-Value
17722,4,2424.04,1595,2010-12-08 12:41:00,2011-09-04 15:22:00,96,270,2,Loyal Mid-Value
17723,6,3276.4,792,2011-05-09 14:44:00,2011-08-04 18:37:00,127,87,2,Loyal Mid-Value
17724,3,1033.0,300,2011-07-24 13:26:00,2011-09-29 15:26:00,71,67,2,Loyal Mid-Value
17725,11,3439.08,2162,2011-03-17 19:47:00,2011-11-23 16:34:00,16,250,0,Champions
17727,1,1060.25,645,2011-11-24 17:06:00,2011-11-24 17:06:00,15,0,3,New / Low Engagement
17728,3,2876.01,1469,2011-09-14 11:39:00,2011-12-06 08:52:00,4,82,0,Champions
17730,13,5298.4800000000005,3576,2011-01-17 14:49:00,2011-12-06 15:43:00,3,323,0,Champions
17731,4,1240.11,493,2011-06-09 14:18:00,2011-09-21 15:02:00,79,104,2,Loyal Mid-Value
17732,1,303.97,93,2010-12-02 09:29:00,2010-12-02 09:29:00,373,0,1,At Risk / Lapsed
17733,2,692.19,463,2011-03-23 09:54:00,2011-11-01 08:16:00,39,222,3,New / Low Engagement
17734,3,700.63,422,2011-04-20 10:04:00,2011-10-17 12:33:00,54,180,2,Loyal Mid-Value
17735,19,13110.02,8439,2010-12-07 10:32:00,2011-12-07 16:47:00,2,365,0,Champions
17736,3,377.44,238,2011-08-18 14:33:00,2011-11-30 15:36:00,9,104,3,New / Low Engagement
17737,2,168.24,108,2011-10-12 14:42:00,2011-11-30 15:16:00,9,49,3,New / Low Engagement
17738,4,1879.05,1029,2011-03-02 16:26:00,2011-11-20 15:05:00,19,262,2,Loyal Mid-Value
17739,7,2791.35,861,2010-12-14 14:26:00,2011-11-28 09:12:00,12,348,0,Champions
17742,2,355.11,89,2011-01-11 10:04:00,2011-08-18 15:28:00,113,219,1,At Risk / Lapsed
17744,6,2322.4,3412,2010-12-16 14:17:00,2011-12-06 12:11:00,4,354,0,Champions
17746,1,110.25,29,2011-04-13 14:31:00,2011-04-13 14:31:00,240,0,1,At Risk / Lapsed
17747,1,71.4,12,2011-08-19 08:13:00,2011-08-19 08:13:00,113,0,1,At Risk / Lapsed
17749,2,674.52,320,2011-03-28 13:39:00,2011-06-14 15:45:00,178,78,1,At Risk / Lapsed
17750,9,1694.16,3696,2011-06-28 15:44:00,2011-12-04 14:09:00,5,158,0,Champions
17752,1,80.64,192,2010-12-15 16:19:00,2010-12-15 16:19:00,359,0,1,At Risk / Lapsed
17754,5,1664.6499999999999,1816,2011-03-24 13:54:00,2011-12-09 11:20:00,1,259,0,Champions
17757,30,5589.4400000000005,3317,2010-12-02 17:17:00,2011-12-08 15:31:00,1,370,0,Champions
17758,8,3408.2,2054,2011-04-03 15:22:00,2011-11-20 14:45:00,19,230,0,Champions
17759,3,818.71,696,2011-06-23 13:35:00,2011-11-22 16:02:00,17,152,3,New / Low Engagement
17760,2,287.59,239,2010-12-01 15:08:00,2011-11-18 10:56:00,22,351,3,New / Low Engagement
17761,1,712.78,398,2011-11-07 10:23:00,2011-11-07 10:23:00,33,0,3,New / Low Engagement
17763,1,15.0,12,2011-03-21 14:25:00,2011-03-21 14:25:00,263,0,1,At Risk / Lapsed
17764,2,772.55,351,2011-05-12 16:11:00,2011-10-20 11:03:00,51,160,2,Loyal Mid-Value
17765,3,367.63,143,2011-03-28 11:58:00,2011-07-04 12:41:00,159,98,1,At Risk / Lapsed
17767,1,271.2,128,2011-11-24 14:42:00,2011-11-24 14:42:00,15,0,3,New / Low Engagement
17768,3,2081.9,1122,2011-06-26 13:46:00,2011-12-01 13:22:00,8,157,2,Loyal Mid-Value
17769,10,3957.43,1850,2011-01-23 11:15:00,2011-11-27 11:18:00,13,308,0,Champions
17770,5,1143.27,365,2011-03-02 13:35:00,2011-05-25 12:34:00,199,83,2,Loyal Mid-Value
17771,2,245.33,283,2011-01-20 14:13:00,2011-10-14 11:43:00,57,266,1,At Risk / Lapsed
17772,2,173.45,55,2011-11-29 10:57:00,2011-11-29 11:05:00,11,0,3,New / Low Engagement
17774,4,1213.73,508,2011-02-07 13:13:00,2011-09-04 12:49:00,97,208,2,Loyal Mid-Value
17775,1,56.4,72,2011-03-30 10:50:00,2011-03-30 10:50:00,255,0,1,At Risk / Lapsed
17777,3,647.5600000000001,501,2011-08-31 14:35:00,2011-11-15 12:02:00,25,75,3,New / Low Engagement
17779,3,650.32,396,2011-07-19 12:19:00,2011-11-18 14:15:00,21,122,3,New / Low Engagement
17781,2,188.02,34,2011-03-31 19:54:00,2011-07-03 16:00:00,159,93,1,At Risk / Lapsed
17783,2,283.47,354,2011-04-06 10:07:00,2011-09-28 16:07:00,72,175,1,At Risk / Lapsed
17785,1,131.94,67,2011-10-17 13:43:00,2011-10-17 13:43:00,53,0,1,At Risk / Lapsed
17786,2,266.85,195,2011-01-26 14:35:00,2011-09-15 12:51:00,85,231,1,At Risk / Lapsed
17787,4,1817.54,896,2010-12-03 13:43:00,2011-07-10 11:24:00,153,218,2,Loyal Mid-Value
17788,2,1112.95,210,2011-08-02 10:38:00,2011-09-27 10:09:00,74,55,2,Loyal Mid-Value
17789,1,225.9,74,2011-03-03 13:14:00,2011-03-03 13:14:00,281,0,1,At Risk / Lapsed
17790,14,1964.3,835,2010-12-10 10:47:00,2011-11-13 11:30:00,27,338,0,Champions
17791,1,106.1,46,2011-11-10 12:09:00,2011-11-10 12:09:00,30,0,3,New / Low Engagement
17793,1,300.34,226,2011-11-14 14:24:00,2011-11-14 14:24:00,25,0,3,New / Low Engagement
17795,2,342.83,305,2011-03-20 12:02:00,2011-06-13 12:36:00,180,85,1,At Risk / Lapsed
17796,4,690.0,176,2010-12-05 12:23:00,2011-10-30 15:38:00,40,329,2,Loyal Mid-Value
17797,3,780.43,498,2011-06-10 11:29:00,2011-11-17 13:21:00,22,160,3,New / Low Engagement
17799,10,3039.17,1753,2010-12-13 13:10:00,2011-11-17 15:16:00,22,339,0,Champions
17800,9,1186.21,731,2011-01-09 13:50:00,2011-11-02 12:57:00,37,296,2,Loyal Mid-Value
17802,3,1285.04,752,2010-12-02 13:44:00,2011-09-18 14:56:00,82,290,2,Loyal Mid-Value
17805,1,512.31,478,2011-09-27 11:49:00,2011-09-27 11:49:00,74,0,1,At Risk / Lapsed
17806,1,546.04,727,2011-11-28 14:12:00,2011-11-28 14:12:00,11,0,3,New / Low Engagement
17809,12,5411.91,2057,2010-12-01 09:41:00,2011-11-23 12:59:00,16,357,0,Champions
17811,39,7755.12,4145,2011-01-10 10:58:00,2011-12-05 13:46:00,4,329,0,Champions
17812,4,699.81,329,2010-12-06 15:27:00,2011-11-27 11:47:00,13,355,3,New / Low Engagement
17813,5,1698.07,752,2011-09-29 15:57:00,2011-11-25 16:13:00,14,57,2,Loyal Mid-Value
17816,4,36.56,30,2010-12-09 14:10:00,2011-11-03 11:34:00,37,328,3,New / Low Engagement
17817,3,387.68,67,2011-03-07 17:30:00,2011-12-05 14:39:00,4,272,3,New / Low Engagement
17819,7,3704.87,1031,2010-12-03 14:26:00,2011-09-29 10:52:00,72,299,2,Loyal Mid-Value
17824,1,298.4,408,2011-10-19 14:14:00,2011-10-19 14:14:00,51,0,1,At Risk / Lapsed
17827,5,1987.33,1240,2010-12-10 10:18:00,2011-12-04 15:00:00,5,359,0,Champions
17828,4,1165.09,655,2011-06-08 08:31:00,2011-11-17 08:41:00,23,162,2,Loyal Mid-Value
17829,1,889.24,496,2011-02-14 12:46:00,2011-02-14 12:46:00,299,0,1,At Risk / Lapsed
17830,3,398.70000000000005,92,2011-02-24 10:15:00,2011-12-08 12:28:00,2,287,3,New / Low Engagement
17831,1,35.400000000000006,12,2011-11-06 15:09:00,2011-11-06 15:09:00,33,0,1,At Risk / Lapsed
17832,1,155.37,208,2011-10-21 11:43:00,2011-10-21 11:43:00,50,0,1,At Risk / Lapsed
17835,3,342.24,344,2011-11-16 16:30:00,2011-12-07 11:48:00,3,20,3,New / Low Engagement
17836,1,109.83,87,2011-10-23 16:13:00,2011-10-23 16:13:00,47,0,1,At Risk / Lapsed
17837,8,1535.33,508,2011-06-29 16:44:00,2011-10-28 16:13:00,42,120,2,Loyal Mid-Value
17838,5,2720.8,1831,2010-12-02 15:55:00,2011-11-13 11:20:00,27,345,2,Loyal Mid-Value
17839,1,318.15,257,2011-10-28 17:27:00,2011-10-28 17:27:00,42,0,1,At Risk / Lapsed
17841,124,40495.99,22816,2010-12-01 14:41:00,2011-12-08 12:07:00,2,371,0,Champions
17843,1,197.73,88,2011-02-09 15:33:00,2011-02-09 15:33:00,303,0,1,At Risk / Lapsed
17844,1,51.559999999999995,52,2011-08-25 11:27:00,2011-08-25 11:27:00,107,0,1,At Risk / Lapsed
17848,9,901.2,398,2010-12-16 18:38:00,2011-09-19 16:49:00,81,276,2,Loyal Mid-Value
17849,4,605.8000000000001,114,2011-01-10 11:59:00,2011-05-05 13:46:00,218,115,2,Loyal Mid-Value
17850,34,5391.21,1733,2010-12-01 08:26:00,2010-12-02 15:27:00,372,1,0,Champions
17852,2,114.34,53,2011-11-28 12:31:00,2011-11-28 12:36:00,12,0,3,New / Low Engagement
17854,2,311.26,84,2011-04-26 16:53:00,2011-06-07 16:21:00,185,41,1,At Risk / Lapsed
17855,1,208.97,197,2010-12-02 09:44:00,2010-12-02 09:44:00,373,0,1,At Risk / Lapsed
17856,4,1418.03,842,2011-03-03 11:40:00,2011-12-08 09:40:00,2,279,3,New / Low Engagement
17857,22,25301.54,14822,2010-12-09 11:35:00,2011-12-05 13:13:00,4,361,0,Champions
17858,12,5140.66,2694,2010-12-05 13:08:00,2011-12-04 11:56:00,6,363,0,Champions
17859,1,141.92,102,2011-02-08 10:32:00,2011-02-08 10:32:00,305,0,1,At Risk / Lapsed
17860,1,226.45,93,2010-12-06 12:41:00,2010-12-06 12:41:00,369,0,1,At Risk / Lapsed
17861,8,2097.88,1985,2011-01-24 11:34:00,2011-12-06 16:21:00,3,316,0,Champions
17862,1,330.9,100,2011-01-20 12:23:00,2011-01-20 12:23:00,324,0,1,At Risk / Lapsed
17863,6,3160.0,2638,2010-12-05 13:21:00,2011-10-11 13:45:00,59,310,2,Loyal Mid-Value
17864,3,554.85,706,2011-03-09 11:44:00,2011-11-27 11:15:00,13,262,3,New / Low Engagement
17865,20,10524.22,5756,2010-12-10 14:53:00,2011-11-09 12:08:00,31,333,0,Champions
17866,1,329.65,174,2011-07-20 11:07:00,2011-07-20 11:07:00,143,0,1,At Risk / Lapsed
17867,6,1157.8700000000001,508,2011-02-24 12:25:00,2011-11-09 14:15:00,30,258,2,Loyal Mid-Value
17869,5,428.18,111,2010-12-06 17:16:00,2011-08-24 16:16:00,107,260,2,Loyal Mid-Value
17870,12,1865.8899999999999,1351,2010-12-08 08:12:00,2011-12-07 15:07:00,2,364,0,Champions
17871,1,155.9,182,2011-05-19 11:32:00,2011-05-19 11:32:00,205,0,1,At Risk / Lapsed
17873,5,1719.5800000000002,1034,2010-12-01 14:54:00,2011-09-20 16:41:00,80,293,2,Loyal Mid-Value
